filename,Numeric numbers,mean_r,mean_g,mean_b,median_r,median_g,median_b,mean_h,mean_s,mean_v,median_h,median_s,median_v,mean_gray,median_gray,contrast,energy,homogeneity,entropy,RI,CI,HI,SI,lab_L,lab_a,lab_b,luv_L,luv_u,luv_v,xyz_X,xyz_Y,xyz_Z,image_path,image_no,soc,moisture,soil_type,Mahalanobis_Distance
571.jpg,571,173.3506059,149.6790697,109.0062181,178.0,154.0,113,18.87448182,99.07501594,173.3507852,19,94,178.0,0.595202975,0.611495686,1655.774183,0.009173238,0.03465639,13.9257017,1.593918382,0.518769981,2.17065233,1.796179487,63.12759324,2.838084069,24.73742039,63.12759324,17.67326003,31.3726531,0.309275127,0.317402177,0.189629857,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/571.jpg,571,1.75,3.98,1,4.855701678485178
720.jpg,720,149.6128428,122.8057239,95.25579959,148.0,121.0,93,15.23905851,99.67309072,149.6131617,15,94,148.0,0.496140734,0.489375686,2255.36497,0.00823205,0.02962715,14.23752148,1.540194579,0.81698643,2.966991525,1.469231156,53.38128997,6.267988036,18.98032738,53.38128997,19.06835455,22.8083571,0.216429602,0.213970126,0.138744398,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/720.jpg,720,2.51,21.72,2,7.198517726503364
400.jpg,400,139.3573422,123.738082,99.4411073,138.0,122.0,97,17.94015067,96.18963249,139.3573422,18,76,138.0,0.49139358,0.485563137,4278.935418,0.005812386,0.025370439,15.11283134,1.647274677,0.280314236,2.453565515,0.748757054,52.7073037,2.011185021,15.48732738,52.7073037,11.19195827,19.5116627,0.2015539,0.207794836,0.148609658,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/400.jpg,400,1.59,13.3,1,4.838344032063772
357.jpg,357,120.6845902,100.8942921,66.76407047,120.0,100.0,66,18.96316964,120.3820552,120.6845902,19,115,120.0,0.402505653,0.398659608,1188.623118,0.010979761,0.038065284,13.45203276,1.88389568,0.493290712,2.165606602,0.978656068,43.84628478,2.859321233,22.26362228,43.84628478,14.80545586,25.22427405,0.134908188,0.137321209,0.072116014,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/357.jpg,357,2.5,27.6,3,3.4029777007319773
483.jpg,483,118.0662468,100.9058315,78.16946349,116.0,99.0,76,17.04813058,99.79005899,118.0663664,17,88,116.0,0.403580893,0.396449412,2138.488829,0.007610555,0.027557957,14.37768858,1.519199531,0.375943893,2.54323888,0.805288006,43.79711161,3.169712262,15.43160415,43.79711161,12.14681079,18.11860243,0.135060997,0.136982993,0.091701514,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/483.jpg,483,2.05,77.01,1,4.2235459431724225
452.jpg,452,124.6813815,106.6537986,78.76205756,123.0,105.0,77,18.26548549,97.07045201,124.6813815,18,96,123.0,0.425386923,0.41801451,872.6254404,0.013296906,0.045578892,12.90807889,1.331523021,0.554174346,2.296831216,0.969265625,46.09782024,2.751385121,18.30101213,46.09782024,13.11858888,21.63662163,0.150354995,0.153410505,0.095188296,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/452.jpg,452,2.66,0.0,1,5.124163764600519
83.jpg,83,155.5149673,130.4191645,86.11941964,158.0,133.0,88,19.12039621,123.3625239,155.5149673,19,113,158.0,0.519835337,0.529559412,1593.162336,0.007806648,0.03414744,14.2940207,1.782452366,0.57439807,2.138867508,1.726621592,55.85838628,3.37222302,27.51209058,55.85838628,19.12078465,32.94638637,0.23340237,0.237715999,0.121857862,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/83.jpg,83,3.11,14.96,1,3.635927389887916
93.jpg,93,153.7695313,135.2003548,91.778978,155.0,136.0,93,21.19622927,108.5104432,153.7695313,21,102,155.0,0.533394602,0.537008627,1604.215827,0.008966264,0.031834607,13.94340743,1.411239401,0.586553123,1.856984266,1.774299238,57.07656221,0.591875319,25.92480505,57.07656221,14.46141972,32.08993785,0.238970706,0.250011714,0.136386774,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/93.jpg,93,1.32,2.37,1,3.4597627282461696
464.jpg,464,138.1099729,116.3310348,78.9325574,137.0,116.0,78,18.80674027,111.904835,138.1099729,19,110,137.0,0.463775015,0.461107059,766.9032671,0.013845855,0.046134309,12.77252975,1.8223001,0.806238706,2.167028328,1.475372527,50.14973138,3.022500299,23.80597898,50.14973138,16.38187904,28.06475503,0.181922839,0.185442933,0.100033073,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/464.jpg,464,1.27,0.0,1,4.671109164101083
516.jpg,516,113.2388471,93.33851787,65.30294276,112.0,92.0,64,17.47611529,116.5925322,113.2389143,17,109,112.0,0.37469009,0.370390196,1261.246863,0.010315946,0.037863174,13.63733641,1.721641962,0.464948896,2.426764787,0.731634892,40.89740604,3.818056589,19.12176066,40.89740604,14.43157088,21.3395304,0.117481398,0.118005822,0.067046412,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/516.jpg,516,2.77,50.91,2,3.736271730340904
164.jpg,164,177.0750359,152.5947664,95.29157366,181.0,156.0,99,21.14200016,124.8583984,177.0750359,21,116,181.0,0.602608876,0.617314902,2163.66696,0.008021888,0.02686372,14.24225977,1.723289939,0.486660064,1.855501948,2.294698264,64.03033012,1.250773133,33.39861497,64.03033012,19.35977026,41.12453002,0.31553229,0.32838995,0.155695018,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/164.jpg,164,1.48,2.6,1,6.596216023028462
680.jpg,680,153.4121891,128.9273756,92.78669085,158.0,133.0,96,17.84911113,108.8728476,153.413644,18,100,158.0,0.515782961,0.531389804,1811.077715,0.008470767,0.03138141,14.13913825,1.926497617,0.640877204,2.36829266,1.937877722,55.36108739,4.087421376,23.09950757,55.36108739,18.09107068,28.07553174,0.230222711,0.232814706,0.135846064,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/680.jpg,680,2.51,2.77,2,3.675276960455433
603.jpg,603,94.15473533,76.9394332,55.2315051,92.0,75.0,53,16.6943758,114.7983897,94.15473533,17,107,92.0,0.309931542,0.302629412,981.626001,0.01125398,0.043391862,13.36586265,1.718679866,0.249958247,2.615566181,0.481370368,33.91113444,3.777510421,15.59914879,33.91113444,12.02339044,16.50946982,0.079769227,0.079655975,0.047598896,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/603.jpg,603,2.77,25.73,2,5.564060705380476
361.jpg,361,146.0076531,121.9675542,89.95824697,146.0,120.0,87,16.56222098,120.4672752,146.0076531,17,102,146.0,0.489287075,0.483304314,4211.474095,0.006022658,0.027328848,15.03795286,1.500903188,0.410572317,2.84133719,1.039032389,52.68716261,4.541560295,21.0158596,52.68716261,17.51380842,25.28828562,0.206550051,0.207612148,0.125801119,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/361.jpg,361,2.07,17.5,1,6.859112479171778
632.jpg,632,127.6969069,111.0614636,78.92633929,128.0,112.0,79,19.69987643,106.3840282,127.6969069,20,97,128.0,0.440311972,0.442950588,1716.555073,0.008599379,0.030926192,14.03677814,1.77673459,0.475916743,2.041703833,1.141540938,47.63931615,1.519547459,20.31446273,47.63931615,12.4666832,24.25940903,0.159565305,0.165121089,0.09727617,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/632.jpg,632,1.59,1.41,1,3.5655644769949744
404.jpg,404,156.1298828,134.5887476,96.04557956,159.0,138.0,99,19.14560746,111.7924705,156.1298828,19,98,159.0,0.534852064,0.546808235,3701.685959,0.006313549,0.021255689,14.85794755,1.745249491,0.45328781,2.142008427,1.435464819,57.21224901,2.448234353,23.77066835,57.21224901,16.17754705,29.43565271,0.24455955,0.251406949,0.146385956,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/404.jpg,404,1.27,13.6,1,4.9122631100008345
583.jpg,583,95.54729353,86.11674904,68.7017897,97.0,87.0,70,19.64696269,79.09400909,95.54729353,20,71,97.0,0.340647534,0.344435294,780.2928611,0.011777904,0.048291256,13.23616069,1.986143394,0.158356241,2.099924383,0.343333452,37.04602524,0.746039495,11.55823225,37.04602524,6.660360739,13.41992946,0.091784042,0.09562789,0.069425253,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/583.jpg,583,2.66,37.0,1,5.498068172307522
396.jpg,396,151.1424785,133.7364078,103.6604153,153.0,135.0,105,19.03336256,86.58797034,151.1424785,19,80,153.0,0.530457721,0.537336078,1609.032351,0.008383656,0.032425976,14.15202318,1.764360803,0.509478457,2.164807525,1.456028156,56.64790056,1.831710592,18.64322746,56.64790056,12.75872191,23.69691905,0.237592494,0.245637821,0.164924659,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/396.jpg,396,1.59,13.3,1,3.6575803541360425
425.jpg,425,158.7376834,136.2109574,102.1077607,165.0,141.0,106,17.84976881,111.3717315,158.7376834,18,91,165.0,0.543290377,0.564429412,5417.990491,0.005653454,0.021649125,15.15616844,1.567377498,0.393790359,2.432895501,1.072481587,58.0127797,3.392534649,21.48667608,58.0127797,16.51424788,26.83958192,0.254839408,0.259744391,0.162660097,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/425.jpg,425,2.51,19.4,2,6.2308524311818285
359.jpg,359,150.2821668,138.9159758,110.4694475,152.0,140.0,112,21.54288903,72.7479273,150.2822465,22,67,152.0,0.546197242,0.552486667,2006.820928,0.00806731,0.02851512,14.24503973,1.959218858,0.306793715,1.801456857,1.207321571,58.12090565,-0.456570153,16.78881753,58.12090565,8.65680579,22.10236179,0.246901284,0.260884444,0.186169126,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/359.jpg,359,2.5,27.6,3,4.961202412586114
490.jpg,490,123.2549027,108.2613799,84.76725925,125.0,110.0,86,18.3073581,88.93963249,123.2549027,18,79,125.0,0.430406186,0.435665098,1811.901405,0.008373659,0.030805736,14.13717683,1.500102591,0.421631703,2.287287335,0.952603522,46.52899461,2.027660689,15.32946238,46.52899461,10.75018587,18.58392463,0.15225583,0.156628349,0.107646909,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/490.jpg,490,1.75,75.9,1,4.52868332447323
521.jpg,521,116.8909837,101.9774195,76.53539541,117.0,102.0,76,19.02317841,95.73156489,116.8910037,19,89,117.0,0.405145812,0.405981961,1347.456218,0.009765737,0.038245146,13.76730413,1.452093175,0.396144405,2.175985221,0.818480815,43.94827595,1.793915602,16.58741207,43.94827595,10.83938477,19.63608682,0.133939447,0.138024482,0.088920967,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/521.jpg,521,2.77,50.91,2,3.712027757644939
639.jpg,639,144.490354,124.7274195,85.83942522,149.0,129.0,89,19.82479672,110.6841518,144.490354,20,102,149.0,0.494600858,0.510405882,1512.221953,0.009101735,0.035070117,13.93482252,1.69456314,0.56925663,2.0246472,1.896981035,53.21338513,1.812789687,24.02065654,53.21338513,15.03592066,29.11786157,0.205602118,0.21242044,0.117848297,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/639.jpg,639,1.27,1.67,1,3.3560375033482184
674.jpg,674,123.5799386,100.6418407,63.4134646,126.0,103.0,65,18.50336814,132.8466996,123.5799386,19,123,126.0,0.403262826,0.413162353,1112.174548,0.010302577,0.040157521,13.56409213,1.607649732,0.717233708,2.246806907,1.303391836,44.02582568,3.93455585,24.49161413,44.02582568,17.26040785,27.18505926,0.137797956,0.138560825,0.067107486,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/674.jpg,674,1.27,4.31,1,4.998544680770901
15.jpg,15,159.6281091,138.5662269,91.5693758,162.0,141.0,94,20.79641661,115.4276148,159.6281091,21,108,162.0,0.547660407,0.557970588,1760.033532,0.008676005,0.030469423,14.05548365,1.783955242,0.564867767,1.900495192,2.100016312,58.54750982,1.182391449,28.05963592,58.54750982,16.40336662,34.49910441,0.255064097,0.265414995,0.138034128,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/15.jpg,15,0.99,4.13,1,2.8087559608651245
49.jpg,49,138.4635085,117.6654775,81.69475446,138.0,117.0,81,18.95402184,110.9052734,138.4635085,19,105,138.0,0.468594392,0.466695294,1229.134149,0.009627017,0.037212104,13.7689041,1.8747938,0.62503459,2.159107514,1.621931102,50.60111201,2.739183529,22.83062649,50.60111201,15.58461183,27.20328923,0.185089477,0.189265072,0.105978476,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/49.jpg,49,1.48,46.5,1,3.701365780973902
205.jpg,205,153.550283,135.4009088,97.07334184,158.0,139.0,100,20.30949059,105.777842,153.550283,20,93,158.0,0.535271503,0.549621569,2529.642897,0.006799995,0.026358859,14.67415189,1.709462503,0.391439238,1.959796488,1.328522293,57.20320721,1.034693717,23.13925678,57.20320721,13.83083977,29.01721005,0.241223834,0.251313813,0.149041421,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/205.jpg,205,3.11,0.84,1,3.2892220109942816
270.jpg,270,137.4880823,118.8940411,80.05357143,137.0,118.0,79,20.14790373,109.9330745,137.4880823,20,107,137.0,0.470764224,0.468950196,945.6078768,0.012483876,0.044961004,13.08105529,1.571541435,0.730736213,1.960467602,1.439212893,50.8144141,1.413661951,24.02376852,50.8144141,14.25068067,28.73145787,0.184312467,0.191089369,0.103151591,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/270.jpg,270,2.05,0.0,2,4.032378211465593
344.jpg,344,98.99380182,80.27391582,49.45234774,99.0,80.0,49,18.64371413,137.4839166,98.99382175,19,129,99.0,0.321684928,0.32051098,807.9741552,0.011809116,0.046253534,13.21719558,1.93092665,0.307274116,2.229600202,0.575781207,35.3131029,3.273767405,21.03954701,35.3131029,13.76608042,21.91133063,0.085979053,0.086558728,0.041730643,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/344.jpg,344,2.05,36.1,2,5.426607215444822
329.jpg,329,123.5254106,106.4938616,73.25568001,124.0,107.0,73,19.73194356,108.9331354,123.5254106,20,104,124.0,0.422418011,0.423022353,921.8504564,0.011558494,0.042945214,13.27887808,1.7819144,0.516490943,2.032520636,1.023760282,45.83220349,1.627224571,21.1398544,45.83220349,12.82179117,24.75384265,0.146601758,0.151450323,0.084971143,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/329.jpg,329,2.05,5.25,2,3.3007193735672646
294.jpg,294,108.6506497,99.16380341,81.80389031,105.0,96.0,78,19.63420759,76.39016661,108.6506497,20,65,105.0,0.391874935,0.378010196,2902.85432,0.007258948,0.023920456,14.47599111,1.919696468,0.205309351,2.103616222,0.515515996,42.44568567,0.686990368,11.24725191,42.44568567,6.736429211,13.71435604,0.122565984,0.127903788,0.097644405,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/294.jpg,294,2.5,57.41,3,4.773592369566345
588.jpg,588,115.1051499,98.07083068,70.31716358,115.0,98.0,70,18.60873724,110.0013951,115.1051499,19,100,115.0,0.390939546,0.389424706,1595.672946,0.008713708,0.031345346,14.01784276,1.584847437,0.432566352,2.241094091,0.909671549,42.53233232,2.476198929,18.3447602,42.53233232,12.43795822,21.11616746,0.125741032,0.12847349,0.076627585,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/588.jpg,588,1.59,23.77,1,3.4080074922410692
16.jpg,16,159.1781728,138.149992,91.19903938,163.0,142.0,94,20.76994978,121.6249801,159.1781728,21,107,163.0,0.546013007,0.561073725,3497.703996,0.006596082,0.02149234,14.7445965,1.651180355,0.44245281,1.902321232,1.613534721,58.38573398,1.180619536,28.04520664,58.38573398,16.37981651,34.45187366,0.253409026,0.263690808,0.136946846,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/16.jpg,16,0.99,4.13,1,4.3415119993338935
141.jpg,141,139.0050223,118.1263154,78.47486846,139.0,118.0,78,19.55309311,124.4437779,139.0050223,20,112,139.0,0.469428123,0.46947098,2105.365871,0.00722146,0.029643673,14.51008876,1.693690938,0.511788518,2.079148649,1.398399945,50.7267285,2.329829661,24.83228047,50.7267285,15.90210884,29.35868665,0.185342683,0.190338013,0.099928431,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/141.jpg,141,2.12,5.03,1,3.466392501432508
640.jpg,640,109.5159239,93.62234933,70.51424984,110.0,94.0,71,17.73266103,96.11314174,109.5159239,18,91,110.0,0.373857412,0.377139216,847.373999,0.012267061,0.044081458,13.11777666,1.380856907,0.335056023,2.385187103,0.589973636,40.68936676,2.672125802,15.65684688,40.68936676,11.31714121,17.97772774,0.114614551,0.116716122,0.075272571,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/640.jpg,640,2.51,1.33,2,5.520301883000299
692.jpg,692,142.3259526,123.4910914,97.40549267,147.0,128.0,102,17.39291693,90.0007374,142.3287428,17,79,147.0,0.492598932,0.511261176,2254.352438,0.007564523,0.02685876,14.40526805,1.597443917,0.475255449,2.496044409,1.271838786,52.88282234,3.100870243,16.94729588,52.88282234,13.47098525,21.02983431,0.205321203,0.209391396,0.143654961,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/692.jpg,692,2.05,27.75,1,4.1562307465229855
525.jpg,525,131.2432039,108.7334383,76.52331792,137.0,114.0,80,17.55301339,120.2011121,131.2432039,18,105,137.0,0.436056525,0.455793725,2002.137732,0.007779276,0.028939081,14.32050134,1.745781087,0.648200626,2.453966302,1.528194973,47.30743669,4.124103831,21.33307647,47.30743669,16.54405807,24.76643977,0.161611532,0.162551215,0.092175588,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/525.jpg,525,2.07,61.42,1,5.528665912336757
685.jpg,685,155.1537388,128.2024673,86.09390944,160.0,133.0,89,18.25711496,123.9842554,155.1538584,18,113,160.0,0.513308178,0.531330196,2167.628984,0.007645926,0.029972556,14.38789545,1.496046272,0.668269714,2.29559957,1.904273524,55.22607507,4.464015668,26.70298834,55.22607507,20.3011328,31.77044915,0.229767951,0.231495776,0.120794802,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/685.jpg,685,2.77,5.18,2,4.255645425938748
291.jpg,291,111.4296277,96.68040497,75.59030214,106.0,91.0,70,17.54653619,101.8740234,111.4296875,18,87,106.0,0.385466739,0.363425098,3464.931354,0.006780917,0.02235042,14.66871745,1.675936915,0.302819374,2.424466981,0.680920491,41.86738281,2.412917394,14.23544989,41.86738281,10.40848413,16.68121074,0.121453271,0.12414452,0.085175634,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/291.jpg,291,1.92,45.85,2,5.060510459969927
532.jpg,532,126.3974011,108.2693519,78.94650829,128.0,110.0,81,18.49595424,107.7340163,126.3974011,19,95,128.0,0.431401511,0.438708627,1886.105381,0.007938775,0.028927747,14.25427702,1.66179019,0.510346064,2.257628617,1.255880025,46.72726716,2.57997201,19.06560852,46.72726716,13.28986692,22.58570775,0.154634689,0.158123032,0.096223618,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/532.jpg,532,1.75,63.76,1,4.153172088167888
333.jpg,333,107.7606027,90.50502232,59.87015705,108.0,91.0,60,19.15630979,118.8729672,107.7606027,19,113,108.0,0.360639448,0.363112549,688.7571268,0.013223577,0.050803143,12.88715253,1.752197965,0.341399922,2.132351706,0.584498133,39.40534944,2.358912731,20.28666848,39.40534944,12.78483982,22.41439622,0.106665915,0.108963521,0.057971284,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/333.jpg,333,2.29,4.3,2,4.703335732215051
381.jpg,381,149.1181441,126.7675383,89.66151148,152.0,128.0,89,18.30052216,125.7526905,149.1181441,19,106,152.0,0.505261559,0.512373725,4127.541099,0.005946298,0.027437286,15.05513056,1.540258436,0.392127367,2.410077275,1.133681777,54.29426689,3.101502156,23.37241438,54.29426689,16.69184381,28.3779202,0.218068525,0.222528556,0.127413164,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/381.jpg,381,1.75,22.3,1,5.219781782421753
559.jpg,559,120.5644631,100.2019557,71.48031826,120.0,99.0,70,17.46383254,118.5501011,120.5677841,17,106,120.0,0.4017967,0.398354118,1054.162777,0.00842297,0.046639688,14.24719017,1.594693371,0.533668516,2.46066939,0.980350196,43.72448184,3.790147118,19.34207974,43.72448184,14.80145189,22.11537336,0.135538891,0.136484459,0.079611266,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/559.jpg,559,2.77,42.7,2,6.194209860751585
575.jpg,575,155.1375957,135.8742427,97.86234455,161.0,142.0,103,19.85754145,102.1308195,155.1375957,20,92,161.0,0.538145284,0.560538039,1854.012752,0.008183344,0.0322368,14.21244345,1.91052892,0.458206205,2.021313295,1.630119927,57.49712732,1.536059602,23.11571025,57.49712732,14.56596018,28.94143896,0.245288716,0.254353154,0.151353705,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/575.jpg,575,1.75,3.98,1,3.01231638977261
730.jpg,730,129.4255022,116.4089605,95.12131298,132.0,118.0,97,18.59546397,75.79878827,129.4257215,19,67,132.0,0.461333867,0.469307451,2150.608344,0.007816999,0.027382016,14.32560647,1.631525871,0.370750051,2.238705011,0.881526973,49.63497939,1.439583718,13.61264295,49.63497939,9.285008421,17.08116572,0.1748169,0.181147395,0.134279116,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/730.jpg,730,2.77,27.98,2,4.212590378615701
713.jpg,713,151.4447345,121.9751475,86.01988999,153.0,123.0,87,16.51576451,115.9300662,151.4506537,16,110,153.0,0.492725728,0.497992549,1390.005225,0.009720872,0.035739059,13.77058413,1.827920866,0.908737767,2.674360953,2.149490737,53.17667215,6.394683561,24.00320942,53.17667215,21.68208825,28.19380578,0.214827437,0.212082595,0.117678303,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/713.jpg,713,1.27,29.5,1,6.447598634522143
628.jpg,628,137.5131138,121.2687739,91.3094308,142.0,125.0,95,19.44489397,94.07555405,137.5131537,19,84,142.0,0.480629912,0.496981569,1604.933696,0.008409537,0.032676389,14.11035166,1.726047307,0.473292786,2.094705628,1.388369029,51.68239016,1.502648954,18.74760154,51.68239016,12.02224715,23.21182834,0.191727805,0.198633774,0.127888805,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/628.jpg,628,2.66,1.65,1,3.4732298812994955
509.jpg,509,100.467614,81.10845823,54.42918925,97.0,78.0,51,17.33406409,128.484375,100.467614,17,121,97.0,0.326661582,0.312697647,1222.565483,0.010072124,0.039011547,13.66991441,1.878102073,0.348537076,2.467384616,0.693843624,35.80640214,4.03574291,18.71413343,35.80640214,13.91269227,19.80666799,0.089341118,0.089079204,0.047909096,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/509.jpg,509,2.51,21.1,2,5.486173418674863
106.jpg,106,163.0736408,140.7882454,89.21348852,168.0,145.0,93,21.02148438,128.0471939,163.0736408,21,114,168.0,0.556099419,0.573656863,2282.96921,0.006988887,0.027498165,14.59998102,1.550934179,0.465347175,1.874844239,1.850898298,59.44139858,1.158815375,30.55683042,59.44139858,17.54532187,37.2516365,0.264258143,0.275077599,0.134131195,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/106.jpg,106,3.11,10.48,1,4.267209496453352
658.jpg,658,174.8756776,146.9933634,101.1761001,181.0,153.0,106,18.75916773,114.2739756,174.8783681,19,106,181.0,0.586725217,0.609761569,1901.306354,0.008638484,0.031268588,14.10990355,2.096951208,0.565995654,2.242518873,1.988898013,62.43112945,4.032012759,28.13420127,62.43112945,21.02425903,34.74843889,0.304422717,0.309094616,0.16716285,/Users/dharamkar.1/Library/CloudStorage/OneDrive-TheOhioStateUniversity/VSCode_image_processing_project/data/Step2_output/enhanced_sample_field/658.jpg,658,1.75,10.81,1,5.26455334280202
